ID,Session,note_quality,food_present,no_intx_yes_no,Hyena,Time,Order,Behavior,Target,Distance,Leader Y/N?,Food,Notes
9334,t19572,2,TRUE,FALSE,mali,00-Jan-00,5,mob,,,FALSE,,
9335,t19572,2,TRUE,FALSE,dna,00-Jan-00,5,mob,,,FALSE,,
9336,t19572,2,TRUE,FALSE,,,,,,,FALSE,,
9337,t80207,2,TRUE,FALSE,xnon,00-Jan-00,2,eb bo,lion,,FALSE,,t1 lk
9338,t80207,2,TRUE,FALSE,hel,00-Jan-00,2,brt whoop bo,lion,,FALSE,,t2 lunge
9339,t80207,2,TRUE,FALSE,amaz,00-Jan-00,2,brt whoop bo,lion,,FALSE,,t2 lunge
9340,t80207,2,TRUE,FALSE,hrlm,00-Jan-00,1,paste,,,TRUE,,
9341,t80207,2,TRUE,FALSE,tilt,00-Jan-00,3,whoop bo,lion,,FALSE,,t2 lunge
9342,t80207,2,TRUE,FALSE,hel,00-Jan-00,3,whoop bo,lion,,FALSE,,t2 lunge
9343,t80207,2,TRUE,FALSE,buar,00-Jan-00,3,whoop bo,lion,,FALSE,,t2 lunge
9344,t80207,2,TRUE,FALSE,pan,00-Jan-00,3,whoop bo,lion,,FALSE,,t2 lunge
9345,t80207,2,TRUE,FALSE,roos,00-Jan-00,1,paste,,,TRUE,,
9346,t80207,2,TRUE,FALSE,atac,00-Jan-00,2,paste,,,TRUE,,
9347,t80207,2,TRUE,FALSE,roos,00-Jan-00,1,paste,,,TRUE,,
9348,t80207,2,TRUE,FALSE,crms,00-Jan-00,2,paste,,,TRUE,,
9349,t80207,2,TRUE,FALSE,neon,00-Jan-00,3,paste,,,TRUE,,2x
9350,t80207,2,TRUE,FALSE,unIDs,00-Jan-00,1,whooping,,,FALSE,,from bushes
9351,t80207,2,TRUE,FALSE,endr,00-Jan-00,1,scan,lioness,15,FALSE,,
9352,t80207,2,TRUE,FALSE,amaz,00-Jan-00,2,scan,lioness,18,FALSE,,
9353,t80207,2,TRUE,FALSE,unID,00-Jan-00,3,scan,lioness,23,FALSE,,aqua?
9354,t80207,2,TRUE,FALSE,atac,00-Jan-00,4,scan,lioness,25,FALSE,,
9355,t72320,2,TRUE,FALSE,unID,00-Jan-00,1,whoop,,,FALSE,,"wrwk/unID1 c=lions,unk"
9356,t72320,2,TRUE,FALSE,gaza,00-Jan-00,1,whoop,,,FALSE,,"6x c=lions,unk"
9357,t72320,2,TRUE,FALSE,mork,00-Jan-00,1,whoop,,,FALSE,,c=lions unk
9358,t72320,2,TRUE,FALSE,unIDs,00-Jan-00,1,whoop,,,FALSE,,c=lions
9359,t72320,2,TRUE,FALSE,ffl,00-Jan-00,1,paste,,,TRUE,,
9360,t72320,2,TRUE,FALSE,unID,00-Jan-00,1,groan gig,,,FALSE,,oos
9361,t72320,2,TRUE,FALSE,unID,00-Jan-00,1,groan,,,FALSE,,oos
9362,t72320,2,TRUE,FALSE,unID,00-Jan-00,1,groan,,,FALSE,,
9363,t72320,2,TRUE,FALSE,mork,00-Jan-00,2,paste,,,TRUE,,
9364,t72320,2,TRUE,FALSE,unID,00-Jan-00,1,groans squeal,,,FALSE,,
9365,t72320,2,TRUE,FALSE,adon,00-Jan-00,1,paste,,,TRUE,,
9366,t72320,2,TRUE,FALSE,unID,00-Jan-00,2,gig,,,FALSE,,
9367,t72320,2,TRUE,FALSE,unID,00-Jan-00,3,whoop,,,FALSE,,
9368,t72320,2,TRUE,FALSE,ffl,00-Jan-00,2,fd,,,FALSE,scrap,largest scrap
9369,t72320,2,TRUE,FALSE,loki,00-Jan-00,3,fd,,,FALSE,scrap,
9370,t72320,2,TRUE,FALSE,obam,00-Jan-00,4,fd,,,FALSE,scrap,
9371,t72320,2,TRUE,FALSE,que,00-Jan-00,5,fd,,,FALSE,srap,
9372,t49476,2,TRUE,FALSE,day,00-Jan-00,1,scan,,50,FALSE,,
9373,t49476,2,TRUE,FALSE,UNIDS,00-Jan-00,1,bo,,,FALSE,,"""1 lioness charges hyenas,bo"""
9374,t49476,2,TRUE,FALSE,who,00-Jan-00,1,av w/ fd,lioness,,FALSE,,"lioness charges who, who av w/ fd"
9375,t49476,2,TRUE,FALSE,UNIDS,00-Jan-00,1,bo,,,FALSE,,3 lions chase hyenas
9376,t49476,2,TRUE,FALSE,UNIDs,00-Jan-00,1,bo,,,FALSE,,3 lions chase hyenas oos- bushes
9377,t49476,2,TRUE,FALSE,UNIDs,00-Jan-00,1,bo,,,FALSE,,"""1 lionesss rush emerge-bushes chase hyenas,bo"""
9378,t49476,2,TRUE,FALSE,UNID1,00-Jan-00,2,dist,,0-60,FALSE,,"""within 60 m of lioness"""
9379,t49476,2,TRUE,FALSE,UNID2,00-Jan-00,2,dist,,0-60,FALSE,,"""within 60 m of lioness"""
9380,t49476,2,TRUE,FALSE,UNID3,00-Jan-00,2,dist,,0-60,FALSE,,"""within 60 m of lioness"""
9381,t49476,2,TRUE,FALSE,UNID4,00-Jan-00,2,dist,,0-60,FALSE,,"""within 60 m of lioness"""
9382,t49476,2,TRUE,FALSE,UNID5,00-Jan-00,2,dist,,0-60,FALSE,,"""within 60 m of lioness"""
9383,t49476,2,TRUE,FALSE,UNID6,00-Jan-00,2,dist,,0-60,FALSE,,"""within 60 m of lioness"""
9384,t49476,2,TRUE,FALSE,UNID7,00-Jan-00,2,dist,,0-60,FALSE,,"""within 60 m of lioness"""
9385,t49476,2,TRUE,FALSE,UNID8,00-Jan-00,2,dist,,0-60,FALSE,,"""within 60 m of lioness"""
9386,t49476,2,TRUE,FALSE,UNID9,00-Jan-00,2,dist,,0-60,FALSE,,"""within 60 m of lioness"""
9387,t49476,2,TRUE,FALSE,UNID10,00-Jan-00,2,dist,,0-60,FALSE,,"""within 60 m of lioness"""
9388,t49476,2,TRUE,FALSE,who,00-Jan-00,1,app,mand,,FALSE,,
9389,t49476,2,TRUE,FALSE,mand,00-Jan-00,1,av w/ fd,who,,FALSE,,
9390,t49476,2,TRUE,FALSE,who,00-Jan-00,2,app,mand,,FALSE,,
9391,t49476,2,TRUE,FALSE,mand,00-Jan-00,2,av w/ fd,who,,FALSE,,
9392,t49403,2,TRUE,FALSE,bkln,00-Jan-00,1,scan,,100,FALSE,,1 adult male lion & 3 females so on wildebeest
9393,t49403,2,TRUE,FALSE,mln,00-Jan-00,1,scan,,100,FALSE,,1 adult male lion & 3 females so on wildebeest
9394,t49403,2,TRUE,FALSE,vgs,00-Jan-00,1,scan,,100,FALSE,,1 adult male lion & 3 females so on wildebeest
9395,t49403,2,TRUE,FALSE,csn,00-Jan-00,1,scan,,100,FALSE,,1 adult male lion & 3 females so on wildebeest
9396,t49403,2,TRUE,FALSE,det,00-Jan-00,1,scan,,100,FALSE,,1 adult male lion & 3 females so on wildebeest
9397,t49403,2,TRUE,FALSE,mali,00-Jan-00,1,scan,,80,FALSE,,1 adult male lion & 3 females so on wildebeest
9398,t49403,2,TRUE,FALSE,mrph,00-Jan-00,1,scan,,80,FALSE,,1 adult male lion & 3 females so on wildebeest
9399,t49403,2,TRUE,FALSE,ldv,00-Jan-00,1,scan,,80,FALSE,,1 adult male lion & 3 females so on wildebeest
9400,t49403,2,TRUE,FALSE,mig,00-Jan-00,1,scan,,80,FALSE,,1 adult male lion & 3 females so on wildebeest
9401,t49403,2,TRUE,FALSE,nav,00-Jan-00,1,scan,,80,FALSE,,1 adult male lion & 3 females so on wildebeest
9402,t49403,2,TRUE,FALSE,slm,00-Jan-00,1,scan,,80,FALSE,,1 adult male lion & 3 females so on wildebeest
9403,t49403,2,TRUE,FALSE,hrlm,00-Jan-00,1,paste,,150,TRUE,,1 adult male lion & 3 females so on wildebeest
9404,t49403,2,TRUE,FALSE,unid1,00-Jan-00,1,scan,,100,FALSE,,1 adult male lion & 3 females so on wildebeest
9405,t49403,2,TRUE,FALSE,unid2,00-Jan-00,1,scan,,100,FALSE,,1 adult male lion & 3 females so on wildebeest
9406,t49403,2,TRUE,FALSE,mac,00-Jan-00,1,scan,,120,FALSE,,1 adult male lion & 3 females so on wildebeest
9407,t49403,2,TRUE,FALSE,ger,00-Jan-00,1,scan,,100,FALSE,,1 adult male lion fd & 3 females so on wildebeest
9408,t49403,2,TRUE,FALSE,ldv,00-Jan-00,1,scan,,80,FALSE,,1 adult male lion fd & 3 females so on wildebeest
9409,t49403,2,TRUE,FALSE,bca,00-Jan-00,1,scan,,80,FALSE,,1 adult male lion fd & 3 females so on wildebeest
9410,t49403,2,TRUE,FALSE,mali,00-Jan-00,1,scan,,80,FALSE,,1 adult male lion fd & 3 females so on wildebeest
9411,t49403,2,TRUE,FALSE,hrlm,00-Jan-00,1,scan,,120,FALSE,,1 adult male lion fd & 3 females so on wildebeest
9412,t49403,2,TRUE,FALSE,slm,00-Jan-00,1,scan,,120,FALSE,,1 adult male lion fd & 3 females so on wildebeest
9413,t49403,2,TRUE,FALSE,det,00-Jan-00,1,scan,,120,FALSE,,1 adult male lion fd & 3 females so on wildebeest
9414,t49403,2,TRUE,FALSE,mig,00-Jan-00,1,brt app,det,120,FALSE,,1 adult male lion fd & 3 females so on wildebeest
9415,t49403,2,TRUE,FALSE,vgs,00-Jan-00,1,scan,,120,FALSE,,1 adult male lion fd & 3 females so on wildebeest
9416,t49403,2,TRUE,FALSE,kier,00-Jan-00,1,scan,,120,FALSE,,1 adult male lion fd & 3 females so on wildebeest
9417,t49403,2,TRUE,FALSE,csn,00-Jan-00,1,scan,,120,FALSE,,1 adult male lion fd & 3 females so on wildebeest
9418,t49403,2,TRUE,FALSE,adon,00-Jan-00,1,scan,,120,FALSE,,1 adult male lion fd & 3 females so on wildebeest
9419,t49403,2,TRUE,FALSE,mrph,00-Jan-00,1,scan,,120,FALSE,,1 adult male lion fd & 3 females so on wildebeest
9420,t49403,2,TRUE,FALSE,mln,00-Jan-00,1,scan,,150,FALSE,,1 adult male lion fd & 3 females so on wildebeest
9421,t49403,2,TRUE,FALSE,unid1,00-Jan-00,1,scan,,150,FALSE,,1 adult male lion fd & 3 females so on wildebeest
9422,t49403,2,TRUE,FALSE,mac,00-Jan-00,1,scan,,150,FALSE,,1 adult male lion fd & 3 females so on wildebeest
9423,t49403,2,TRUE,FALSE,yog,00-Jan-00,1,scan,,150,FALSE,,1 adult male lion fd & 3 females so on wildebeest
9424,t49403,2,TRUE,FALSE,ger,00-Jan-00,1,scan,,150,FALSE,,1 adult male lion fd & 3 females so on wildebeest
9425,t49403,2,TRUE,FALSE,mln,00-Jan-00,1,scan,,100,FALSE,,
9426,t49403,2,TRUE,FALSE,nav,00-Jan-00,1,scan,,100,FALSE,,
9427,t49403,2,TRUE,FALSE,csn,00-Jan-00,1,scan,,80,FALSE,,
9428,t49403,2,TRUE,FALSE,vgs,00-Jan-00,1,scan,,80,FALSE,,
9429,t49403,2,TRUE,FALSE,mrph,00-Jan-00,1,scan,,75,FALSE,,
9430,t49403,2,TRUE,FALSE,mig,00-Jan-00,1,scan,,75,FALSE,,
9431,t49403,2,TRUE,FALSE,bca,00-Jan-00,1,scan,,75,FALSE,,
9432,t49403,2,TRUE,FALSE,hrlm,00-Jan-00,1,scan,,70,FALSE,,
9433,t49403,2,TRUE,FALSE,adon,00-Jan-00,0,scan,,80,FALSE,,
9434,t49403,2,TRUE,FALSE,mali,00-Jan-00,1,scan,,75,FALSE,,
9435,t49403,2,TRUE,FALSE,art,00-Jan-00,1,scan,,75,FALSE,,
9436,t49403,2,TRUE,FALSE,ldv,00-Jan-00,1,scan,,75,FALSE,,
9437,t49403,2,TRUE,FALSE,unid1,00-Jan-00,1,scan,,100,FALSE,,
9438,t49403,2,TRUE,FALSE,det,00-Jan-00,2,eb bo,mig,120,FALSE,,after mig brt app det
9439,t49403,2,TRUE,FALSE,mig,00-Jan-00,1,app,vgs,,FALSE,,vgs bo in response
9440,t49403,2,TRUE,FALSE,vgs,00-Jan-00,2,bo,mig,,FALSE,,after mig app
9441,t49403,2,TRUE,FALSE,mig,00-Jan-00,3,eb oma app (unsol),mrph,,FALSE,,mrph ignores
9442,t49403,2,TRUE,FALSE,mrph,00-Jan-00,3,ignore,mig,,FALSE,,after mig eb oma app (unsol)
9443,t49403,2,TRUE,FALSE,vgs,00-Jan-00,1,scan,,120,FALSE,,
9444,t49403,2,TRUE,FALSE,csn,00-Jan-00,1,scan,,120,FALSE,,
9445,t49403,2,TRUE,FALSE,mig,00-Jan-00,1,scan,,120,FALSE,,
9446,t49403,2,TRUE,FALSE,mrph,00-Jan-00,1,scan,,120,FALSE,,
9447,t49403,2,TRUE,FALSE,mali,00-Jan-00,1,scan,,120,FALSE,,
9448,t49403,2,TRUE,FALSE,ldv,00-Jan-00,1,scan,,80,FALSE,,
9449,t49403,2,TRUE,FALSE,bca,00-Jan-00,1,scan,,70,FALSE,,
9450,t49403,2,TRUE,FALSE,unid,00-Jan-00,1,scan,,80,FALSE,,
9451,t49403,2,TRUE,FALSE,hrlm,00-Jan-00,1,scan,,80,FALSE,,
9452,t49403,2,TRUE,FALSE,mln,00-Jan-00,1,scan,,140,FALSE,,
9453,t49403,2,TRUE,FALSE,ger,00-Jan-00,1,scan,,160,FALSE,,
9454,t49403,2,TRUE,FALSE,adon,00-Jan-00,1,scan,,160,FALSE,,
9455,t49403,2,TRUE,FALSE,csn,00-Jan-00,1,lope bo,,50,FALSE,,"""male lion charge from 50 m"""
9456,t49403,2,TRUE,FALSE,vgs,00-Jan-00,1,lope bo,,50,FALSE,,"""male lion charge from 50 m"""
9457,t49403,2,TRUE,FALSE,bca,00-Jan-00,1,lope bo,,50,FALSE,,"""male lion charge from 50 m"""
9458,t49403,2,TRUE,FALSE,hrlm,00-Jan-00,1,lope bo,,50,FALSE,,"""male lion charge from 50 m"""
9459,t49403,2,TRUE,FALSE,csn,00-Jan-00,1,lope bo,,50,FALSE,,"""male lion charge from 50 m"""
9460,t49403,2,TRUE,FALSE,vgs,00-Jan-00,1,lope bo,,50,FALSE,,"""male lion charge from 50 m"""
9461,t49403,2,TRUE,FALSE,bca,00-Jan-00,1,lope bo,,50,FALSE,,"""male lion charge from 50 m"""
9462,t49403,2,TRUE,FALSE,hrlm,00-Jan-00,1,lope bo,,50,FALSE,,"""male lion charge from 50 m"""
9463,t49403,2,TRUE,FALSE,det,00-Jan-00,1,dist,,200,FALSE,,"""2 lioness fd carcass"""
9464,t49403,2,TRUE,FALSE,csn,00-Jan-00,1,scan,,40,FALSE,,"""2 lioness fd carcass"""
9465,t49403,2,TRUE,FALSE,vgs,00-Jan-00,1,scan,,43,FALSE,,"""2 lioness fd carcass"""
9466,t49403,2,TRUE,FALSE,hrlm,00-Jan-00,1,scan,,35,FALSE,,"""2 lioness fd carcass"""
9467,t49403,2,TRUE,FALSE,det,00-Jan-00,1,scan,,85,FALSE,,"""2 lioness fd carcass"""
9468,t49403,2,TRUE,FALSE,bca,00-Jan-00,1,scan,,75,FALSE,,"""2 lioness fd carcass"""
9469,t49403,2,TRUE,FALSE,det,00-Jan-00,1,fd,,60,FALSE,scrap,
9470,t49403,2,TRUE,FALSE,vgs,00-Jan-00,1,APP,det,,FALSE,,
9471,t49403,2,TRUE,FALSE,det,00-Jan-00,2,eb bo,vgs,,FALSE,,
9472,t49403,2,TRUE,FALSE,vgs,00-Jan-00,3,app,DET,,FALSE,,
9473,t49403,2,TRUE,FALSE,det,00-Jan-00,4,pres sp eb,vgs,,FALSE,,
9474,t49403,2,TRUE,FALSE,vgs,00-Jan-00,5,snf,det,,FALSE,,
9475,t49403,2,TRUE,FALSE,det,00-Jan-00,1,scan,,70,FALSE,,
9476,t49403,2,TRUE,FALSE,csn,00-Jan-00,1,scan,,65,FALSE,,
9477,t49403,2,TRUE,FALSE,vgs,00-Jan-00,1,scan,,65,FALSE,,
9478,t49403,2,TRUE,FALSE,bca,00-Jan-00,1,scan,,65,FALSE,,
9479,t49403,2,TRUE,FALSE,hrlm,00-Jan-00,1,scan,,45,FALSE,,
9480,t29936,2,FALSE,FALSE,cpa,00-Jan-00,1,bo,,,FALSE,,"""lion rushes, CPA runs away"""
9481,t29936,2,FALSE,FALSE,her,00-Jan-00,2,bo gig,,,FALSE,,"after Her walks by lioness, steps twd HER, bo gig"""
9482,t29936,2,FALSE,FALSE,her,00-Jan-00,3,gig bo,,,FALSE,,lioness chases HER
9483,t29936,2,FALSE,FALSE,whh,00-Jan-00,1,gig bo,,,FALSE,,lioness chases WHH
9484,t29936,2,FALSE,FALSE,mojo,00-Jan-00,1,hb eb,ger,,FALSE,,
9485,t29936,2,FALSE,FALSE,ger,00-Jan-00,2,snf,mojo,,FALSE,,
9486,t29936,2,FALSE,FALSE,mojo,00-Jan-00,3,twitches pres,ger,,FALSE,,
9487,t29936,2,FALSE,FALSE,ade,00-Jan-00,1,dist,,1-30,FALSE,,"""all hyenas within 30 m of lions"""
9488,t29936,2,FALSE,FALSE,art,00-Jan-00,1,dist,,1-30,FALSE,,"""all hyenas within 30 m of lions"""
9489,t29936,2,FALSE,FALSE,ath,00-Jan-00,1,dist,,1-30,FALSE,,"""all hyenas within 30 m of lions"""
9490,t29936,2,FALSE,FALSE,bacc,00-Jan-00,1,dist,,1-30,FALSE,,"""all hyenas within 30 m of lions"""
9491,t29936,2,FALSE,FALSE,bos,00-Jan-00,1,dist,,1-30,FALSE,,"""all hyenas within 30 m of lions"""
9492,t29936,2,FALSE,FALSE,bp,00-Jan-00,1,dist,,1-30,FALSE,,"""all hyenas within 30 m of lions"""
9493,t29936,2,FALSE,FALSE,cpa,00-Jan-00,1,dist,,1-30,FALSE,,"""all hyenas within 30 m of lions"""
9494,t29936,2,FALSE,FALSE,cr,00-Jan-00,1,dist,,1-30,FALSE,,"""all hyenas within 30 m of lions"""
9495,t29936,2,FALSE,FALSE,foz,00-Jan-00,1,dist,,1-30,FALSE,,"""all hyenas within 30 m of lions"""
9496,t29936,2,FALSE,FALSE,ger,00-Jan-00,1,dist,,1-30,FALSE,,"""all hyenas within 30 m of lions"""
9497,t29936,2,FALSE,FALSE,her,00-Jan-00,1,dist,,1-30,FALSE,,"""all hyenas within 30 m of lions"""
9498,t29936,2,FALSE,FALSE,hg,00-Jan-00,1,dist,,1-30,FALSE,,"""all hyenas within 30 m of lions"""
9499,t29936,2,FALSE,FALSE,jup,00-Jan-00,1,dist,,1-30,FALSE,,"""all hyenas within 30 m of lions"""
9500,t29936,2,FALSE,FALSE,ldv,00-Jan-00,1,dist,,1-30,FALSE,,"""all hyenas within 30 m of lions"""
9501,t29936,2,FALSE,FALSE,mali,00-Jan-00,1,dist,,1-30,FALSE,,"""all hyenas within 30 m of lions"""
9502,t29936,2,FALSE,FALSE,mln,00-Jan-00,1,dist,,1-30,FALSE,,"""all hyenas within 30 m of lions"""
9503,t29936,2,FALSE,FALSE,mojo,00-Jan-00,1,dist,,1-30,FALSE,,"""all hyenas within 30 m of lions"""
9504,t29936,2,FALSE,FALSE,mrph,00-Jan-00,1,dist,,1-30,FALSE,,"""all hyenas within 30 m of lions"""
9505,t29936,2,FALSE,FALSE,mrs,00-Jan-00,1,dist,,1-30,FALSE,,"""all hyenas within 30 m of lions"""
9506,t29936,2,FALSE,FALSE,oke,00-Jan-00,1,dist,,1-30,FALSE,,"""all hyenas within 30 m of lions"""
9507,t29936,2,FALSE,FALSE,sein,00-Jan-00,1,dist,,1-30,FALSE,,"""all hyenas within 30 m of lions"""
9508,t29936,2,FALSE,FALSE,vgs,00-Jan-00,1,dist,,1-30,FALSE,,"""all hyenas within 30 m of lions"""
9509,t29936,2,FALSE,FALSE,whh,00-Jan-00,1,dist,,1-30,FALSE,,"""all hyenas within 30 m of lions"""
9510,t29936,2,FALSE,FALSE,whi,00-Jan-00,1,dist,,1-30,FALSE,,"""all hyenas within 30 m of lions"""
9511,t29936,2,FALSE,FALSE,mrph,00-Jan-00,2,mob,,,FALSE,,"""brt walk twd lioness"""
9512,t29936,2,FALSE,FALSE,her,00-Jan-00,2,mob,,,FALSE,,"""brt walk twd lioness"""
9513,t29936,2,FALSE,FALSE,ath,00-Jan-00,2,mob,,,FALSE,,"""brt walk twd lioness"""
9514,t29936,2,FALSE,FALSE,oke,00-Jan-00,2,mob,,,FALSE,,"""brt walk twd lioness"""
9515,t29936,2,FALSE,FALSE,whh,00-Jan-00,1,mob,,,FALSE,,"""brt walk twd lioness"""
9516,t29936,2,FALSE,FALSE,ldv,00-Jan-00,1,mob,,,FALSE,,"""brt walk twd lioness"""
9517,t29936,2,FALSE,FALSE,mrph,00-Jan-00,1,mob,,,FALSE,,"""brt walk twd lioness"""
9518,t29936,2,FALSE,FALSE,her,00-Jan-00,1,mob,,,FALSE,,"""brt walk twd lioness"""
9519,t29936,2,FALSE,FALSE,ath,00-Jan-00,1,mob,,,FALSE,,"""brt walk twd lioness"""
9520,t29936,2,FALSE,FALSE,oke,00-Jan-00,1,mob,,,FALSE,,"""brt walk twd lioness"""
9521,t29936,2,FALSE,FALSE,mali,00-Jan-00,1,mob,,,FALSE,,"""brt walk twd lioness"""
9522,t29936,2,FALSE,FALSE,hg,00-Jan-00,1,mob,,,FALSE,,"""brt walk twd lioness"""
9523,t29936,2,FALSE,FALSE,bp,00-Jan-00,2,BO,,,FALSE,,after lion chase BP
9524,t29936,2,FALSE,FALSE,UNID,00-Jan-00,1,squealing,,,FALSE,,"in bushes, as lion chases someone"
9525,t29936,2,FALSE,FALSE,UNID,00-Jan-00,1,gig,,,FALSE,,in bushes
9526,t48032,2,TRUE,FALSE,chw,00-Jan-00,1,app,bail,,FALSE,,
9527,t48032,2,TRUE,FALSE,bail,00-Jan-00,2,ignores,chw,,FALSE,,
9528,t48032,2,TRUE,FALSE,zc,00-Jan-00,1,fd,,,FALSE,topi leg,
9529,t48032,2,TRUE,FALSE,zc,00-Jan-00,1,fd,,,FALSE,topi leg,
9530,t48032,2,TRUE,FALSE,bail,00-Jan-00,1,whoops,,,FALSE,,
9531,t48032,2,TRUE,FALSE,mac,00-Jan-00,1,pastes,,,TRUE,,
9532,t48032,2,TRUE,FALSE,day,00-Jan-00,1,pastes,,,FALSE,,
9533,t48032,2,TRUE,FALSE,dnv,00-Jan-00,1,fd,,,FALSE,,
9534,t48032,2,TRUE,FALSE,chw,00-Jan-00,1,whoops,,,FALSE,,
9535,t48032,2,TRUE,FALSE,chw,00-Jan-00,1,app snf,who,,FALSE,,
9536,t48032,2,TRUE,FALSE,who,00-Jan-00,2,eb grin,chw,,FALSE,,
9537,t48032,2,TRUE,FALSE,cnet,00-Jan-00,1,poops,,,FALSE,,
9538,t48032,2,TRUE,FALSE,chw,00-Jan-00,1,brt lope bo,,,FALSE,,lion app
9539,t48032,2,TRUE,FALSE,who,00-Jan-00,1,brt lope bo,,,FALSE,,lion app
9540,t48032,2,TRUE,FALSE,chw,00-Jan-00,2,dist,,100,FALSE,,
9541,t48032,2,TRUE,FALSE,who,00-Jan-00,2,dist,,100,FALSE,,
9542,t48032,2,TRUE,FALSE,chw,00-Jan-00,1,dist,,150,FALSE,,
9543,t48032,2,TRUE,FALSE,who,00-Jan-00,1,dist,,150,FALSE,,
9544,t48032,2,TRUE,FALSE,UNID,00-Jan-00,1,whoop,,,FALSE,,
9545,t48032,2,TRUE,FALSE,chw,00-Jan-00,1,scan,,100-150,FALSE,,"2 lions, 1-150, 2-100"
9546,t48032,2,TRUE,FALSE,who,00-Jan-00,1,scan,,80-170,FALSE,,
9547,t71475,2,TRUE,FALSE,unID,00-Jan-00,2,dist,,20,FALSE,,
9548,t71475,2,TRUE,FALSE,unID,00-Jan-00,3,dist,,20,FALSE,,
9549,t67756,2,TRUE,FALSE,mrph,00-Jan-00,2,bo,lion,1,FALSE,,feint twd team
9550,t67756,2,TRUE,FALSE,roos,00-Jan-00,2,bo,lion,1,FALSE,,feint twd team
9551,t66407,2,FALSE,FALSE,sntr,00-Jan-00,1,paste,,,TRUE,,
9552,t66407,2,FALSE,FALSE,sntr,00-Jan-00,2,paste ov,,,FALSE,,
9553,t66407,2,FALSE,FALSE,hel,00-Jan-00,1,whoop,,,FALSE,,
9554,t66407,2,FALSE,FALSE,kto,00-Jan-00,1,paste,,,TRUE,,
9555,t66407,2,FALSE,FALSE,blue,00-Jan-00,1,paste,,,TRUE,,
9556,t66407,2,FALSE,FALSE,aqua,00-Jan-00,1,paste,,,TRUE,,
9557,t66407,2,FALSE,FALSE,aqua,00-Jan-00,2,paste,,,TRUE,,
9558,t66407,2,FALSE,FALSE,blue,00-Jan-00,1,paste,,,TRUE,,
9559,t66407,2,FALSE,FALSE,blue,00-Jan-00,2,paste ov,,,FALSE,,
9560,t66407,2,FALSE,FALSE,sam,00-Jan-00,1,paste,,,TRUE,,
9561,t66407,2,FALSE,FALSE,art,00-Jan-00,2,paste,,,TRUE,,
9562,t66407,2,FALSE,FALSE,bab,00-Jan-00,1,paste,,,TRUE,,
9563,t66407,2,FALSE,FALSE,bab,00-Jan-00,1,paste,,,TRUE,,
9564,t66407,2,FALSE,FALSE,baez,00-Jan-00,1,dist,subad male lion,5,FALSE,,
9565,t65544,2,TRUE,FALSE,unID cub,00-Jan-00,1,whoop,,,FALSE,,
9566,t65544,2,TRUE,FALSE,unID cub,00-Jan-00,1,whoop,,,FALSE,,
9567,t65544,2,TRUE,FALSE,tilt,00-Jan-00,1,tilt,,,FALSE,,
9568,t65544,2,TRUE,FALSE,mrph,00-Jan-00,1,snf stalk paste,,,TRUE,,
9569,t65544,2,TRUE,FALSE,unID,00-Jan-00,2,alarm rumble,,,FALSE,,
9570,t8968,2,TRUE,FALSE,mark,00-Jan-00,1,dist,,20,FALSE,,
9571,t8968,2,TRUE,FALSE,UNID1,00-Jan-00,2,dist,,20,FALSE,,alien
9572,t8968,2,TRUE,FALSE,UNID2,00-Jan-00,2,dist,,20,FALSE,,alien
9573,t8968,2,TRUE,FALSE,hob,00-Jan-00,1,dist,,20,FALSE,,
9574,t8968,2,TRUE,FALSE,rcn,00-Jan-00,2,dist,,20-30,FALSE,,
9575,t8968,2,TRUE,FALSE,rcn,00-Jan-00,2,dist,,50,FALSE,,
9576,t8968,2,TRUE,FALSE,hob,00-Jan-00,1,whoop,,,FALSE,,"""all hyenas st in group about 3m apart all whoop"""
9577,t8968,2,TRUE,FALSE,kip,00-Jan-00,1,whoop,,,FALSE,,"""all hyenas st in group about 3m apart all whoop"""
9578,t8968,2,TRUE,FALSE,mark,00-Jan-00,1,whoop,,,FALSE,,"""all hyenas st in group about 3m apart all whoop"""
9579,t8968,2,TRUE,FALSE,rcn,00-Jan-00,1,whoop,,,FALSE,,"""all hyenas st in group about 3m apart all whoop"""
9580,t8968,2,TRUE,FALSE,sir,00-Jan-00,1,whoop,,,FALSE,,"""all hyenas st in group about 3m apart all whoop"""
9581,t8968,2,TRUE,FALSE,hob,00-Jan-00,1,dist,,25,FALSE,,lioness grunting and feeding
9582,t8968,2,TRUE,FALSE,hob,00-Jan-00,1,mob,lion,15,FALSE,,
9583,t8968,2,TRUE,FALSE,cr,00-Jan-00,1,mob,lion,15,FALSE,,
9584,t8968,2,TRUE,FALSE,mark,00-Jan-00,1,mob,lion,15,FALSE,,
9585,t8968,2,TRUE,FALSE,hob,00-Jan-00,2,dist,,15,FALSE,,
9586,t8968,2,TRUE,FALSE,cr,00-Jan-00,2,dist,,15,FALSE,,
9587,t8968,2,TRUE,FALSE,mark,00-Jan-00,2,dist,,15,FALSE,,
9588,t8968,2,TRUE,FALSE,hob,00-Jan-00,3,bo,,15,FALSE,,lioness chases hob for 10 m
9589,t8968,2,TRUE,FALSE,gw,00-Jan-00,4,mob,lion,15,FALSE,,"""circle lionesses at 15m, all whooping"""
9590,t8968,2,TRUE,FALSE,cr,00-Jan-00,4,mob,lion,15,FALSE,,"""circle lionesses at 15m, all whooping"""
